Inspection ID,DBA Name,Facility Type,Risk,Address,City,State,Zip,Inspection Date,Inspection Type,Results,Violations,Latitude,Longitude,Location
2311370,TESORI,Restaurant,Risk 1 (High),65 E ADAMS ST ,Chicago,IL,60603,8/27/2019,Canvass,Out of Business,Unknown,41.87942967,-87.62527091,"{'latitude': '-87.62527091340576', 'longitude': '41.8794296730421'}"
2311387,OPUS,Restaurant,Risk 1 (High),65 E ADAMS ST ,Chicago,IL,60603,8/27/2019,License,Fail,Unknown,41.87942967,-87.62527091,"{'latitude': '-87.62527091340576', 'longitude': '41.8794296730421'}"
2311215,OPUS,Restaurant,Risk 1 (High),65 E ADAMS ST ,Chicago,IL,60603,8/23/2019,License,Not Ready,Unknown,41.87942967,-87.62527091,"{'latitude': '-87.62527091340576', 'longitude': '41.8794296730421'}"
2311222,POTBELLY SANDWICH WORKS LLC,Restaurant,Risk 1 (High),55 W MONROE ST ,Chicago,IL,60603,8/23/2019,Canvass,Fail,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND HANDWASHING SINK WATER TEMPERATURE AT 133 F LOCATED IN LADIES WASHROOM. MUST PROVIDE A MAXIMUM HOT WATER TEMPERATURE OF 120F. PRIORITY FOUNDATION. 7-38-030(C). CITATION ISSUED.  | 54. GARBAGE & REFUSE PROPERLY DISPOSED; FACILITIES MAINTAINED - Comments: OBSERVED GARBAGE RECEPTACLE OVERFLOWING. MUST PROVIDE CLOSED TIGHT FITTING GARBAGE RECEPTACLES AT ALL TIMES.,41.88059896,-87.62990739,"{'latitude': '-87.62990739051766', 'longitude': '41.880598955013355'}"
2304835,POKE POKE,Restaurant,Risk 1 (High),118 S WABASH ST ,Chicago,IL,60603,8/16/2019,Canvass,Pass w/ Conditions,"10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: FOUND HANDWASHING SINK WITHOUT HOT OR COLD WATER LOCATED IN FOOD PREPARATION/ DISH-ROOM . INSTRUCTED FACILITY TO PROVIDE NECESSARY HANDWASHING IN FOOD PREPERATION/ DISHWASHING AREA FOR CONVENIENT USE BY EMPLOYEES. PRIORITY FOUNDATION VIOLATION. 7-38-030(c). CITATION ISSUED. VIOLATION CORRECTED WHEN RETURNED TO ISSUE CITATIONS.  | 22. PROPER COLD HOLDING TEMPERATURES - Comments: FOUND TIME/ TEMPERATURE CONTROL FOR SAFETY FOODS (FISH EGGS, PICKELED RADISH, EDAMAME, CRAB) AT IMPROPER COLD HOLDING TEMPERATURES RANGING FROM 48F - 50 F. INSTRUCTED TO DISCARD AND DENATURE ALL SAID TCS FOODS AND ALWAYS MAINTAIN ALL COLD HOLDING TCS FOODS AT 41F OR BELOW AT ALL TIMES. MANAGER DISCARDED ALL SAID TCS FOODS AT 20 LBS.COST OF ALL FOODS $150 . PRIORITY VIOLATION 7-38-005. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: OBSERVED SEAFOOD ON MENU. SAID ITEMS ARE SERVED RAW. INSTRUCTED FACILITY TO PROVIDE DISCLOSURE AND REMINDER FOR MENU ITEMS THAT CAN BE ORDERED UNDER COOKED ON BOTH DISPLAY MENU AND PHYSICAL COPY MENU. PRIORITY FOUNDATION.7-38-005. NO CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: OBSERVED PREPARATION COOLER AT AN IMPROPER COLD HOLDING TEMPERATURE OF 50F DURING THE INSPECTION. INSTRUCTED TO DISCARD ALL TCS FOODS AND DO NOT USE PREPARATION COOLER. COOLER MUST MAINTAIN A PROPER COLD HOLDING TEMPERATURE OF 41F OR BELOW AT ALL TIMES. REACH IN COOLER TAGGED AND HELD FOR INSPECTION BY THE CHICAGO DEPARTMENT OF PUBLIC HEALTH AND MAY NOT BE USED UNTIL THE WALK IN COOLER IS RE-INSPECTED BY CDPH AND MAINTAINING A PROPER COLD HOLDING TEMPERATURE FOR 41F OR BELOW.  7-38-005. PRIORITY VIOLATION. | 35. APPROVED THAWING METHODS USED - Comments: OBSERVED FACILITY THAWING SALMON IN PACKAGING. INSTRUCTED TO REMOVE FISH FROM PACKAGING WHEN THAWING.  | 57. ALL FOOD EMPLOYEES HAVE FOOD HANDLER TRAINING - Comments: FOUND NO PROOF OF FOOD HANDLER TRAINING ON SITE. INSTRUCTED MANAGER TO PROVIDE.  | 58. ALLERGEN TRAINING AS REQUIRED - Comments: FOUND NO PROOF OF ALLERGEN TRAINING ON SITE. INSTRUCTED MANAGER TO PROVIDE ALLERGEN TRAINING FOR ALL CITY OF CHICAGO FOOD SERVICE MANAGERS.",41.88031202,-87.62630468,"{'latitude': '-87.62630467620856', 'longitude': '41.88031201794687'}"
2304689,PRET A MANGER,Restaurant,Risk 1 (High),1 S STATE ST FL ,Chicago,IL,60603,8/15/2019,Canvass,Pass w/ Conditions,10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HANDSINK LOCATED BEHIND THE FRONT SERVICE PREP AREA NOT STOCKED WITH HAND SOAP. INFORMED PERSON IN CHARGE THAT HAND SOAP MUST BE AVAILABLE AT HANDSINKS AT ALL TIMES. FOOD HANDLER OBTAINED HAND SOAP FOR HAND SINK DURING TIME OF INSPECTION.  PRIORITY FOUNDATION VIOLATION #7-38-030(C). CITATION ISSUED. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED WATER LEAKING FROM THE ICE MACHINE LOCATED IN THE MAIN PREP AREA. INSTRUCTED TO REPAIR LEAK. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED A BURNED OUT LIGHT-BULB IN BOTH THE PREP COOLER AND PREP FREEZER UNITS. INSTRUCTED TO REPLACE BULBS AND MAINTAIN LIGHTING IN THE UNITS. ,41.8819952,-87.62764725,"{'latitude': '-87.62764724522982', 'longitude': '41.88199519763546'}"
2304719,PIZANO'S,Restaurant,Risk 1 (High),61-65 E MADISON ST ,Chicago,IL,60603,8/15/2019,Complaint Re-Inspection,Pass w/ Conditions,"25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 3-603.11 OBSERVED MENU WITH A DISCLOSURE STATEMENT AND NO REMINDER ON THE MENU FOR RAW OR UNCOOKED ANIMAL-BASED FOOD ITEMS (EX. COOKED TO ORDER BURGER OFFERED). INSTRUCTED TO PROVIDE BOTH DISCLOSURE STATEMENT AND REMINDER ON THE MENU. INSTRUCTED TO MAINTAIN AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 41. WIPING CLOTHS: PROPERLY USED & STORED - Comments: 3-304.14 OBSERVED WET WIPING CLOTHS IMPROPERLY STORED ON COUNTER SURFACES IN ALL PREP AND DISH AREAS. MUST PROPERLY STORE WIPING CLOTHS IN A SANITIZING SOLUTION BETWEEN USE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13 NOTED STANDING WATER INSIDE REACH IN COOLER AT THE BAR WHERE BEERS ARE STORED. MUST REMOVE STANDING WATER, DETAIL CLEAN, AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 OBSERVED LEAKING WATER FROM THE TOP PANEL OF THE ICE MACHINE AND 1-COMPARTMENT SINK LOCATED IN THE BASEMENT PREP AREA. INSTRUCTED TO REPAIR LEAK.",41.88198219,-87.62564147,"{'latitude': '-87.6256414697163', 'longitude': '41.88198218624524'}"
2304656,HANNAH'S BRETZEL,Restaurant,Risk 1 (High),131 S DEARBORN ST ,Chicago,IL,60603,8/14/2019,Canvass Re-Inspection,Pass w/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: 2-102.14 PERSON IN CHARGE IS NOT IN POSSESSION OF A VALID CITY OF CHICAGO FOOD MANAGER CERTIFICATE. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: 2-101.11 OBSERVED FACILITY FOOD HANDLERS PREPARING AND HANDLING TIME AND TEMPERATURE CONTROL FOR SAFETY(TCS) FOODS WITHOUT ORIGINAL CITY OF CHICAGO FOOD SERVICE MANAGER AND CERTIFICATE ON SITE. INFORMED PERSON IN CHARGE CITY OF CHICAGO ORIGINAL FOOD SERVICE CERTIFICATE MUST REMAIN POSTED ON SITE AND CERTIFIED MANAGER ON SITE DURING TCS FOOD PREP, COOKING, SERVING AND OPERATING HOURS.  PRIORITY FOUNDATION VIOLATION #7-38-012. CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: 3-501.17 OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (DELI MEAT, SLICED TOMATOES, SLICED MELONS ETC.) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: 3-602.11(A; B:1-4,6,7; C; D) OBSERVED GRAB & GO FOOD ITEMS (BAKED GOODS & FRUIT CUPS) ON DISPLAY NOT PROPERLY LABELED. INSTRUCTED PERSON IN CHARGE TO PROPERLY LABEL ALL PACKAGED FOOD ITEMS WITH IDENTITY, NET WEIGHT, INGREDIENTS, LIST MAJOR ALLERGENS, BUSINESS NAME AND ADDRESS WHERE MADE AND PACKAGED.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: 4-501.11 OBSERVED TORN DOOR GASKET INSIDE OF THE 2 DOOR FREEZER. INSTRUCTED TO REPLACE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: 4-602.13 OBSERVED AN EXCESSIVE AMOUNT OF DEBRIS AND ICE BUILDUP INSIDE THE 2-DOOR FREEZER. MUST REMOVE EXCESS ICE, DETAIL CLEAN, AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: 5-205.15 OBSERVED MOP SINK SLOWLY DRAINING WATER. INSTRUCTED TO SERVICE AND REPAIR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.114 OBSERVED FLOORS AROUND THE GREASE TRAP AND UNDER THE ICE MACHINE WITH ACCUMULATED DIRT DEBRIS AND STANDING WATER AROUND THE ICE MACHINE. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: 6-501.11 OBSERVED RUST ON THE GREASE TRAP. INSTRUCTED TO REMOVE.",41.87988544,-87.62921159,"{'latitude': '-87.62921159480324', 'longitude': '41.87988544030099'}"
2304537,HANNAH'S BRETZEL,Restaurant,Risk 1 (High),131 S DEARBORN ST ,Chicago,IL,60603,8/12/2019,Canvass,Fail,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE IS NOT IN POSSESSION OF A VALID CITY OF CHICAGO FOOD MANAGER CERTIFICATE. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED FACILITY FOOD HANDLERS PREPARING AND HANDLING  TIME AND TEMPERATURE CONTROL FOR SAFETY(TCS) FOODS WITHOUT ORIGINAL CITY OF CHICAGO FOOD SERVICE MANAGER AND CERTIFICATE ON SITE. INFORMED PERSON IN CHARGE CITY OF CHICAGO ORIGINAL FOOD SERVICE CERTIFICATE MUST REMAIN POSTED ON SITE AND CERTIFIED MANAGER ON SITE DURING TCS FOOD PREP, COOKING, SERVING AND OPERATING HOURS. PRIORITY FOUNDATION VIOLATION #7-38-012. CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED THE FOLLOWING SINKS NOT MAINTAINED WITH HOT WATER: IMPROPER TEMPERATURE OF HOT WATER OBSERVED AT MEN'S WASHBOWL SINK(73.4F) AND DELI SANDWICH PREP SINK (72.9F). INSTRUCTED PERSON IN CHARGE HOT WATER AT ALL HAND WASHING SINKS MUST BE AT LEAST 100F.  PRIORITY VIOLATION #7-38-030(C). CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (DELI MEAT, SLICED TOMATOES, SLICED MELONS ETC.) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED GRAB & GO FOOD ITEMS (BAKED GOODS & FRUIT CUPS) ON DISPLAY NOT PROPERLY LABELED. INSTRUCTED PERSON IN CHARGE TO PROPERLY LABEL ALL PACKAGED FOOD ITEMS WITH IDENTITY,  NET WEIGHT, INGREDIENTS, LIST MAJOR ALLERGENS, BUSINESS NAME AND ADDRESS WHERE MADE AND PACKAGED. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 47. FOOD & NON-FOOD CONTACT SURFACES CLEANABLE, PROPERLY DESIGNED, CONSTRUCTED & USED - Comments: OBSERVED TORN DOOR GASKET INSIDE OF THE 2 DOOR FREEZER. INSTRUCTED TO REPLACE. | 49. NON-FOOD/FOOD CONTACT SURFACES CLEAN - Comments: OBSERVED AN EXCESSIVE AMOUNT OF DEBRIS AND ICE BUILDUP INSIDE THE 2-DOOR FREEZER. MUST REMOVE EXCESS ICE, DETAIL CLEAN, AND MAINTAIN. | 51. PLUMBING INSTALLED; PROPER BACKFLOW DEVICES - Comments: OBSERVED MOP SINK SLOWLY DRAINING WATER. INSTRUCTED TO SERVICE AND REPAIR. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED RUST ON THE GREASE TRAP. INSTRUCTED TO REMOVE. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED FLOORS AROUND THE GREASE TRAP AND UNDER THE ICE MACHINE WITH ACCUMULATED DIRT DEBRIS AND STANDING WATER AROUND THE ICE MACHINE. INSTRUCTED TO CLEAN AND MAINTAIN.",41.87988544,-87.62921159,"{'latitude': '-87.62921159480324', 'longitude': '41.87988544030099'}"
2304407,XANDO COFFEE & BAR / COSI SANDWICH BAR,Restaurant,Risk 1 (High),116 S MICHIGAN AVE ,Chicago,IL,60603,8/9/2019,Canvass,Pass w/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE IS NOT IN POSSESSION OF CITY OF CHICAGO FOOD MANAGER CERTIFICATE. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: OBSERVED FACILITY FOOD HANDLERS PREPARING AND HANDLINGï¿½TIME AND TEMPERATURE CONTROL FOR SAFETY(TCS) FOODS WITHOUT ORIGINAL CITY OF CHICAGO FOOD SERVICE MANAGER AND CERTIFICATE ON SITE. INFORMED PERSON IN CHARGE CITY OF CHICAGO ORIGINAL FOOD SERVICE CERTIFICATE MUST REMAIN POSTED ON SITE AND CERTIFIED MANAGER ON SITE DURING TCS FOOD PREP, COOKING, SERVING AND OPERATING HOURS. PRIORITY FOUNDATION VIOLATION #7-38-012. CITATION ISSUED. | 3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: OBSERVED NO WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES.  PRIORITY FOUNDATION VIOLATION #7-38-010. NO CITATION ISSUED. | 5. PROCEDURES FOR RESPONDING TO VOMITING AND DIARRHEAL EVENTS - Comments: OBSERVED NO WRITTEN PROCEDURES OR SUPPLIES FOR RESPONDING TO VOMITING OR DIARRHEAL EVENTS. SUPPLIES MUST INCLUDE ADEQUATE SANITIZER THAT ELIMINATES NOROVIRUS. INSTRUCTED FACILITY TO PROVIDE CLEAN UP POLICY AND SUPPLIES TO PROPERLY HANDLE BODILY FLUID SPILLS ON SITE.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO HANDWASHING SIGNAGE AT THE HANDSINK NEAREST THE REGISTERS. INSTRUCTED TO PROVIDE. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED NO PAPER TOWEL AT THE HANDSINK IN THE PREP AREA NEAR THE OVEN. INFORMED PERSON IN CHARGE THAT PAPER TOWELS MUST BE AVAILABLE AT HAND SINKS AT ALL TIMES.  PRIORITY FOUNDATION VIOLATION #7-38-030(C). CITATION ISSUED. | 10. ADEQUATE HANDWASHING SINKS PROPERLY SUPPLIED AND ACCESSIBLE - Comments: OBSERVED HANDSINK LOCATED IN THE DISH AREA NEAR THE 3-COMPARTMENT SINK NOT STOCKED WITH HAND SOAP. INFORMED PERSON IN CHARGE THAT HAND SOAP MUST BE AVAILABLE AT HANDSINKS AT ALL TIMES. PRIORITY FOUNDATION VIOLATION #7-38-030(C). SEE BELOW FOR CITATION ISSUED. | 22. PROPER COLD HOLDING TEMPERATURES - Comments: NOTED INTERNAL TEMPERATURES OF THE FOLLOWING TIME/TEMPERATURE CONTROL FOR SAFETY FOOD ITEMS INSIDE THE REACH IN PREP COOLER TO BE IMPROPER: HAM (49.8F), PREPPED CHICKEN (50F), DICED TOMATOES (48F), DELI MEAT (49F) AND TOMATO SALSA (48F). MANAGER IMMEDIATELY AND VOLUNTARILY DISPOSED OF 10 LBS OF PRODUCTS WORTH $50.00 THROUGH DENATURING PROCESS. PRIORITY VIOLATION #7-38-005. CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS (DELI MEAT) NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 33. PROPER COOLING METHODS USED; ADEQUATE EQUIPMENT FOR TEMPERATURE CONTROL - Comments: NOTED TEMPERATURE OF REACH IN PREP COOLER (3-DOOR UNIT) TO BE IMPROPER AT 50.5F. INSTRUCTED NOT TO USE UNTIL EQUIPMENT IS MAINTAINING PROPER TEMPERATURE OF 41F AND BELOW. TAG WAS PLACED ON DISPLAY COOLER.  PRIORITY VIOLATION #7-38-005. CITATION ISSUED. | 37. FOOD PROPERLY LABELED; ORIGINAL CONTAINER - Comments: OBSERVED GRAB & GO FOOD ITEMS (CAKE SLICES, MUFFINS, AND OTHER PASTRIES) ON DISPLAY NOT PROPERLY LABELED. INSTRUCTED PERSON IN CHARGE TO PROPERLY LABEL ALL PACKAGED FOOD ITEMS WITH IDENTITY,  NET WEIGHT, INGREDIENTS, LIST MAJOR ALLERGENS, BUSINESS NAME AND ADDRESS.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED EXPOSED WATER PIPES LOCATED IN THE FRONT FOOD PREP AREA. INSTRUCTED TO MAKE CEILING SURFACE SMOOTH, EASILY CLEANABLE AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED ACCUMULATED DUST DEBRIS ON THE WATER PIPES LOCATED ABOVE THE FRONT FOOD PREP AREA. INSTRUCTED TO CLEAN AND MAINTAIN. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED MISSING AND DAMAGED FLOOR TILES THROUGHOUT THE FACILITY IN THE VESTIBULE AND PREP AREAS. INSTRUCTED TO REPAIR TO CREATE A SMOOTH AND EASILY CLEANABLE SURFACE. MUST MAINTAIN AT ALL TIMES. | 56. ADEQUATE VENTILATION & LIGHTING; DESIGNATED AREAS USED - Comments: OBSERVED THREE MISSING LIGHT SHIELDS IN THE CEILING LIGHT UNITS IN THE REAR OF THE FACILITY. INSTRUCTED TO PROVIDE AND MAINTAIN AT ALL TIMES. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: OBSERVED NO PERSONS WITH COMPLETION IN ALLERGEN TRAINING. INSTRUCTED ANY PERSONS WITH THE CITY OF CHICAGO FOOD SANITATION CERTIFICATE TO COMPLY WITH COMPLETION OF TRAINING. MUST PROVIDE DOCUMENTATION.",41.88039584,-87.62450172,"{'latitude': '-87.62450172159464', 'longitude': '41.88039583825962'}"
2304454,7 LIONS BAR AND CELLAR,Restaurant,Risk 1 (High),130 S MICHIGAN AVE ,Chicago,IL,60603,8/9/2019,Canvass,Out of Business,Unknown,41.88007363,-87.62451182,"{'latitude': '-87.62451182182063', 'longitude': '41.880073629276374'}"
2304305,MCDONALD?S 28128,Restaurant,Risk 2 (Medium),144 S WABASH AVE ,Chicago,IL,60603,8/8/2019,Short Form Complaint,Pass w/ Conditions,"1. PERSON IN CHARGE PRESENT, DEMONSTRATES KNOWLEDGE, AND PERFORMS DUTIES - Comments: PERSON IN CHARGE IS NOT IN POSSESSION OF CITY OF CHICAGO FOOD MANAGER CERTIFICATE. | 2. CITY OF CHICAGO FOOD SERVICE SANITATION CERTIFICATE - Comments: NOTED NO CERTIFIED FOOD MANAGER ON DUTY WHILE TCS FOODS WERE PREPARED AND SERVED AT THE TIME OF INSPECTION. INSTRUCTED PERSON IN CHARGE THAT A CERTIFIED MANAGER WITH A CURRENT CITY OF CHICAGO CERTIFICATE MUST BE ON PREMISES AT ALL TIMES WHEN TIME AND TEMPERATURE CONTROL FOR SAFETY(TCS) FOODS ARE BEING PREPARED, HANDLED AND/OR SERVED. PRIORITY FOUNDATION VIOLATION #7-38-012. CITATION ISSUED. | 38. INSECTS, RODENTS, & ANIMALS NOT PRESENT - Comments: OBSERVED A 1/4' GAP AT THE BOTTOM OF THE FRONT DOOR ENTRANCE (ADAMS ST.). MUST PROVIDE A TIGHT FITTING SEAL AT ALL OUTER OPENINGS TO PREVENT THE ENTRY OF PESTS. | 55. PHYSICAL FACILITIES INSTALLED, MAINTAINED & CLEAN - Comments: OBSERVED A HOLE IN THE WALL UNDER THE WASHBOWL SINK IN THE WOMEN'S WASHROOM. INSTRUCTED TO SEAL.",41.8797189,-87.62628115,"{'latitude': '-87.62628114547579', 'longitude': '41.87971889634663'}"
2304342,HYATT CENTRIC THE LOOP CHICAGO,Restaurant,Risk 1 (High),100 W MONROE ST ,Chicago,IL,60603,8/8/2019,Short Form Complaint,Pass w/ Conditions,"3. MANAGEMENT, FOOD EMPLOYEE AND CONDITIONAL EMPLOYEE; KNOWLEDGE, RESPONSIBILITIES AND REPORTING - Comments: 2-102.14(O)	 OBSERVED NO SIGNED WRITTEN EMPLOYEE HEALTH POLICY ON SITE. INSTRUCTED FACILITY TO ESTABLISH AN APPROPRIATE EMPLOYEE HEALTH POLICY AND MAINTAIN WITH VERIFIABLE SIGNED COPIES ON SITE FOR ALL FOOD EMPLOYEES.  PRIORITY FOUNDATION VIOLATION #7-38-010. NO CITATION ISSUED. | 23. PROPER DATE MARKING AND DISPOSITION - Comments: 3-501.17 OBSERVED READY-TO-EAT, TIME/TEMPERATURE CONTROL FOR SAFETY (TCS) FOODS NOT DATE MARKED TO INDICATE THE PRODUCT'S NAME AND DATE IN WHICH THE FOOD MUST BE SOLD, DISCARDED OR CONSUMED WITHIN 7 DAYS. INSTRUCTED TO PROVIDE PROPER LABELS FOR DATE MARKING AND DISCARD DATE FOR REFRIGERATED, READY-TO-EAT, TCS FOODS HELD OVER 24HRS PLACED IN ALL COLD-HOLDING UNITS.  PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 25. CONSUMER ADVISORY PROVIDED FOR RAW/UNDERCOOKED FOOD - Comments: 3-603.11 INSTRUCTED TO PROVIDE A DISCLOSURE AND REMINDER ON THE MENU FOR ALL ITEMS (EX. BEEF BURGERS) THAT CAN BE ORDERED UNDERCOOKED OR RAW. PRIORITY FOUNDATION VIOLATION #7-38-005. NO CITATION ISSUED. | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-302.12 NOTED NO THERMOMETER ON SITE TO MONITOR THE INTERNAL FOOD TEMPERATURE OF TCS. FACILITY MUST OBTAIN AND MAINTAIN PROPER THERMOMETERS.  PRIORITY FOUNDATION VIOLATION #7-38-005.NO CITATION ISSUED | 36. THERMOMETERS PROVIDED & ACCURATE - Comments: 4-204.112(B) NOTED NO THERMOMETERS INSIDE REFRIGERATION UNITS CONSPICUOUSLY POSTED TO MONITOR THE AMBIENT AIR TEMPERATURE OF EQUIPMENT. INSTRUCTED TO EQUIP ALL REFRIGERATION UNITS WITH ACCURATE AND WORKING THERMOMETERS. | 58. ALLERGEN TRAINING AS REQUIRED - Comments: 2-102.13 INSTRUCTED FACILITY THAT ANY PERSONS WITH THE CITY OF CHICAGO FOOD MANAGER SANITATION CERTIFICATE TO COMPLY WITH COMPLETION OF FOOD ALLERGEN TRAINING. MUST PROVIDE DOCUMENTATION.",41.88080528,-87.63092933,"{'latitude': '-87.6309293321435', 'longitude': '41.88080527820392'}"
